message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.210074])";"30";"turtlesim2.sim2";"1758613514.484558694";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.199524])";"30";"turtlesim3.sim3";"1758613514.484459118";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.194249])";"30";"turtlesim3.sim3";"1758613514.467997011";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.204799])";"30";"turtlesim2.sim2";"1758613514.467997034";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.199524])";"30";"turtlesim2.sim2";"1758613514.452680938";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.188975])";"30";"turtlesim3.sim3";"1758613514.452681159";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.183700])";"30";"turtlesim3.sim3";"1758613514.436619477";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.194249])";"30";"turtlesim2.sim2";"1758613514.436595630";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.178425])";"30";"turtlesim3.sim3";"1758613514.420679391";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.188975])";"30";"turtlesim2.sim2";"1758613514.420405725";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.173150])";"30";"turtlesim3.sim3";"1758613514.404717868";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.183700])";"30";"turtlesim2.sim2";"1758613514.404159413";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.167875])";"30";"turtlesim3.sim3";"1758613514.388691852";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.178425])";"30";"turtlesim2.sim2";"1758613514.387974732";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.162601])";"30";"turtlesim3.sim3";"1758613514.372578070";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.173150])";"30";"turtlesim2.sim2";"1758613514.371896710";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.167875])";"30";"turtlesim2.sim2";"1758613514.356822966";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.157326])";"30";"turtlesim3.sim3";"1758613514.356459093";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.152051])";"30";"turtlesim3.sim3";"1758613514.340814127";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.162601])";"30";"turtlesim2.sim2";"1758613514.340233202";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.157326])";"30";"turtlesim2.sim2";"1758613514.324900587";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.146776])";"30";"turtlesim3.sim3";"1758613514.324207389";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.152051])";"30";"turtlesim2.sim2";"1758613514.308961721";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.141502])";"30";"turtlesim3.sim3";"1758613514.308014178";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.136227])";"30";"turtlesim3.sim3";"1758613514.292797782";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.146776])";"30";"turtlesim2.sim2";"1758613514.292470055";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.141502])";"30";"turtlesim2.sim2";"1758613514.276524542";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.130952])";"30";"turtlesim3.sim3";"1758613514.276515570";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.136227])";"30";"turtlesim2.sim2";"1758613514.260793666";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.125677])";"30";"turtlesim3.sim3";"1758613514.260152144";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.120402])";"30";"turtlesim3.sim3";"1758613514.244774080";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.130952])";"30";"turtlesim2.sim2";"1758613514.244291209";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.115128])";"30";"turtlesim3.sim3";"1758613514.228595538";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.125677])";"30";"turtlesim2.sim2";"1758613514.228472285";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.120402])";"30";"turtlesim2.sim2";"1758613514.212256830";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.109853])";"30";"turtlesim3.sim3";"1758613514.211936924";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.104578])";"30";"turtlesim3.sim3";"1758613514.196263048";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.115128])";"30";"turtlesim2.sim2";"1758613514.196297832";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.109853])";"30";"turtlesim2.sim2";"1758613514.179977170";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.099303])";"30";"turtlesim3.sim3";"1758613514.180014546";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.094029])";"30";"turtlesim3.sim3";"1758613514.164648600";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.104578])";"30";"turtlesim2.sim2";"1758613514.164474065";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.088754])";"30";"turtlesim3.sim3";"1758613514.148879960";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.099303])";"30";"turtlesim2.sim2";"1758613514.148806140";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.094029])";"30";"turtlesim2.sim2";"1758613514.132252521";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.083479])";"30";"turtlesim3.sim3";"1758613514.132252471";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.088754])";"30";"turtlesim2.sim2";"1758613514.116004876";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.078204])";"30";"turtlesim3.sim3";"1758613514.116004607";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.083479])";"30";"turtlesim2.sim2";"1758613514.100617982";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.072929])";"30";"turtlesim3.sim3";"1758613514.100628483";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.067655])";"30";"turtlesim3.sim3";"1758613514.084156197";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.078204])";"30";"turtlesim2.sim2";"1758613514.084136303";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.072929])";"30";"turtlesim2.sim2";"1758613514.067979524";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.062380])";"30";"turtlesim3.sim3";"1758613514.068007836";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.067655])";"30";"turtlesim2.sim2";"1758613514.051843884";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.057105])";"30";"turtlesim3.sim3";"1758613514.051855447";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.062380])";"30";"turtlesim2.sim2";"1758613514.036891045";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.051830])";"30";"turtlesim3.sim3";"1758613514.036736352";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.057105])";"30";"turtlesim2.sim2";"1758613514.020531340";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.046556])";"30";"turtlesim3.sim3";"1758613514.020427352";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.041281])";"30";"turtlesim3.sim3";"1758613514.004348247";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.051830])";"30";"turtlesim2.sim2";"1758613514.004073481";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.036006])";"30";"turtlesim3.sim3";"1758613513.988680879";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.046556])";"30";"turtlesim2.sim2";"1758613513.988591672";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.041281])";"30";"turtlesim2.sim2";"1758613513.972426102";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.030731])";"30";"turtlesim3.sim3";"1758613513.972461016";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.036006])";"30";"turtlesim2.sim2";"1758613513.956315976";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.025456])";"30";"turtlesim3.sim3";"1758613513.956316020";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.020182])";"30";"turtlesim3.sim3";"1758613513.940078507";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.030731])";"30";"turtlesim2.sim2";"1758613513.940078442";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.014907])";"30";"turtlesim3.sim3";"1758613513.924894318";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.025456])";"30";"turtlesim2.sim2";"1758613513.924753164";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.020182])";"30";"turtlesim2.sim2";"1758613513.908648481";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.009632])";"30";"turtlesim3.sim3";"1758613513.908584667";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.014907])";"30";"turtlesim2.sim2";"1758613513.892231480";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.004357])";"30";"turtlesim3.sim3";"1758613513.892231002";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.009632])";"30";"turtlesim2.sim2";"1758613513.876060560";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.999082])";"30";"turtlesim3.sim3";"1758613513.876060214";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=7.004357])";"30";"turtlesim2.sim2";"1758613513.860672080";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.993808])";"30";"turtlesim3.sim3";"1758613513.859854368";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.988533])";"30";"turtlesim3.sim3";"1758613513.845582442";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.999082])";"30";"turtlesim2.sim2";"1758613513.844525667";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.983258])";"30";"turtlesim3.sim3";"1758613513.828639950";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.993808])";"30";"turtlesim2.sim2";"1758613513.827893386";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.988533])";"30";"turtlesim2.sim2";"1758613513.812525588";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.977983])";"30";"turtlesim3.sim3";"1758613513.812465842";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.983258])";"30";"turtlesim2.sim2";"1758613513.796322324";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.972709])";"30";"turtlesim3.sim3";"1758613513.796135691";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.967434])";"30";"turtlesim3.sim3";"1758613513.780929448";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.977983])";"30";"turtlesim2.sim2";"1758613513.780788336";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.972709])";"30";"turtlesim2.sim2";"1758613513.764033659";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.962159])";"30";"turtlesim3.sim3";"1758613513.764064033";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.967434])";"30";"turtlesim2.sim2";"1758613513.748878075";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.956884])";"30";"turtlesim3.sim3";"1758613513.748845039";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.962159])";"30";"turtlesim2.sim2";"1758613513.732824736";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.951609])";"30";"turtlesim3.sim3";"1758613513.732770986";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.946335])";"30";"turtlesim3.sim3";"1758613513.716324448";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.956884])";"30";"turtlesim2.sim2";"1758613513.716047538";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.941060])";"30";"turtlesim3.sim3";"1758613513.700924751";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.951609])";"30";"turtlesim2.sim2";"1758613513.700158559";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.935785])";"30";"turtlesim3.sim3";"1758613513.684507050";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.946335])";"30";"turtlesim2.sim2";"1758613513.684535432";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.930510])";"30";"turtlesim3.sim3";"1758613513.668989927";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.941060])";"30";"turtlesim2.sim2";"1758613513.668931567";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.935785])";"30";"turtlesim2.sim2";"1758613513.652796775";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.925236])";"30";"turtlesim3.sim3";"1758613513.652563427";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.919961])";"30";"turtlesim3.sim3";"1758613513.636247396";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.930510])";"30";"turtlesim2.sim2";"1758613513.636292060";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.914686])";"30";"turtlesim3.sim3";"1758613513.620840468";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.925236])";"30";"turtlesim2.sim2";"1758613513.620522496";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.919961])";"30";"turtlesim2.sim2";"1758613513.604929579";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.909411])";"30";"turtlesim3.sim3";"1758613513.604140765";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.914686])";"30";"turtlesim2.sim2";"1758613513.588613238";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.904136])";"30";"turtlesim3.sim3";"1758613513.588525982";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.898862])";"30";"turtlesim3.sim3";"1758613513.572155863";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.909411])";"30";"turtlesim2.sim2";"1758613513.572161129";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.893587])";"30";"turtlesim3.sim3";"1758613513.556700871";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.904136])";"30";"turtlesim2.sim2";"1758613513.556490223";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.898862])";"30";"turtlesim2.sim2";"1758613513.540630386";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.909411])";"30";"turtlesim1.sim1";"1758613513.540502985";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.888312])";"30";"turtlesim3.sim3";"1758613513.540533484";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.883037])";"30";"turtlesim3.sim3";"1758613513.524749771";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.904136])";"30";"turtlesim1.sim1";"1758613513.524401877";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.893587])";"30";"turtlesim2.sim2";"1758613513.524129187";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.898862])";"30";"turtlesim1.sim1";"1758613513.508870814";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.888312])";"30";"turtlesim2.sim2";"1758613513.508344656";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.877763])";"30";"turtlesim3.sim3";"1758613513.508030395";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.893587])";"30";"turtlesim1.sim1";"1758613513.492765094";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.872488])";"30";"turtlesim3.sim3";"1758613513.492704301";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.883037])";"30";"turtlesim2.sim2";"1758613513.492704349";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.877763])";"30";"turtlesim2.sim2";"1758613513.476782761";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.867213])";"30";"turtlesim3.sim3";"1758613513.476341081";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.888312])";"30";"turtlesim1.sim1";"1758613513.476281716";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.872488])";"30";"turtlesim2.sim2";"1758613513.460851730";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.861938])";"30";"turtlesim3.sim3";"1758613513.460676200";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031562, y=6.883037])";"30";"turtlesim1.sim1";"1758613513.460271280";"./src/turtle.cpp:update:260"
